etf,date,code,name,shares,weight
00985A,2026-05-21,3037,欣興電子,6000,0.05
00985A,2026-05-21,2382,廣達電腦,14000,0.04
00985A,2026-05-21,1519,華城電機,5000,0.04
00985A,2026-05-21,3189,景碩科技,2000,0.01
00985A,2026-05-22,2330,台灣積體電路製造,1096000,22.7
00985A,2026-05-22,2881,富邦金融控股,4243000,3.71
00985A,2026-05-22,1216,統一企業,4418000,2.9
00985A,2026-05-22,2049,上銀科技,819000,2.83
00985A,2026-05-22,3105,穩懋半導體,561000,2.74
00985A,2026-05-22,3293,鈊象電子,363000,2.49
00985A,2026-05-22,1477,聚陽實業,1218000,2.45
00985A,2026-05-22,2891,中國信託金融控股,4612000,2.44
00985A,2026-05-22,2412,中華電信,1938000,2.44
00985A,2026-05-22,2308,台達電子工業,119000,2.29
00985A,2026-05-22,4904,遠傳電信,2561000,2.25
00985A,2026-05-22,2360,致茂電子,100000,2.08
00985A,2026-05-22,6669,緯穎科技服務,41000,2.08
00985A,2026-05-22,3711,日月光投資控股,398000,2.05
00985A,2026-05-22,2368,金像電子（股）公司,165000,2.02
00985A,2026-05-22,6789,采鈺科技,378000,1.93
00985A,2026-05-22,8046,南亞電路板,221000,1.9
00985A,2026-05-22,8299,群聯電子,80000,1.79
00985A,2026-05-22,3036,文曄科技,666000,1.77
00985A,2026-05-22,2395,研華,409000,1.76
00985A,2026-05-22,3661,世芯電子,39000,1.75
00985A,2026-05-22,2383,台光電子材料,37000,1.7
00985A,2026-05-22,2454,聯發科技,47000,1.67
00985A,2026-05-22,6223,旺矽科技,30000,1.66
00985A,2026-05-22,4958,臻鼎科技控股,343000,1.63
00985A,2026-05-22,7769,鴻勁精密,22000,1.56
00985A,2026-05-22,2059,川湖科技,33000,1.54
00985A,2026-05-22,2344,華邦電子,1336000,1.53
00985A,2026-05-22,3017,奇鋐科技,65000,1.52
00985A,2026-05-22,2345,智邦科技,66000,1.5
00985A,2026-05-22,6781,AES Holding Co Ltd,127000,1.41
00985A,2026-05-22,6415,矽力杰,256000,1.32
00985A,2026-05-22,6805,富世達,77000,1.27
00985A,2026-05-22,6488,環球晶圓,190000,1.25
00985A,2026-05-22,3529,力旺電子,37000,1.23
00985A,2026-05-22,3653,健策精密工業,33000,1.11
00985A,2026-05-22,6442,光紅建聖,64000,1.1
00985A,2026-05-22,8996,高力熱處理工業,96000,1.03
00985A,2026-05-22,3665,貿聯控股（BizLink Holding In,41000,0.84
00985A,2026-05-22,2408,南亞科技,221000,0.63
00985A,2026-05-22,4749,新應材,57000,0.61
00985A,2026-05-22,3533,嘉澤端子工業,19000,0.45
00985A,2026-05-22,8210,勤誠興業,32000,0.4
00985A,2026-05-22,2317,鴻海精密工業,117000,0.27
00985A,2026-05-22,2474,可成科技,139000,0.24
00985A,2026-05-22,6239,力成科技,25000,0.06
00985A,2026-05-22,3037,欣興電子,6000,0.05
00985A,2026-05-22,2382,廣達電腦,14000,0.04
00985A,2026-05-22,1519,華城電機,5000,0.04
00985A,2026-05-22,3189,景碩科技,2000,0.01
00985A,2026-05-23,2330,台灣積體電路製造,1096000,22.7
00985A,2026-05-23,2881,富邦金融控股,4243000,3.71
00985A,2026-05-23,1216,統一企業,4418000,2.9
00985A,2026-05-23,2049,上銀科技,819000,2.83
00985A,2026-05-23,3105,穩懋半導體,561000,2.74
00985A,2026-05-23,3293,鈊象電子,363000,2.49
00985A,2026-05-23,1477,聚陽實業,1218000,2.45
00985A,2026-05-23,2891,中國信託金融控股,4612000,2.44
00985A,2026-05-23,2412,中華電信,1938000,2.44
00985A,2026-05-23,2308,台達電子工業,119000,2.29
00985A,2026-05-23,4904,遠傳電信,2561000,2.25
00985A,2026-05-23,2360,致茂電子,100000,2.08
00985A,2026-05-23,6669,緯穎科技服務,41000,2.08
00985A,2026-05-23,3711,日月光投資控股,398000,2.05
00985A,2026-05-23,2368,金像電子（股）公司,165000,2.02
00985A,2026-05-23,6789,采鈺科技,378000,1.93
00985A,2026-05-23,8046,南亞電路板,221000,1.9
00985A,2026-05-23,8299,群聯電子,80000,1.79
00985A,2026-05-23,3036,文曄科技,666000,1.77
00985A,2026-05-23,2395,研華,409000,1.76
00985A,2026-05-23,3661,世芯電子,39000,1.75
00985A,2026-05-23,2383,台光電子材料,37000,1.7
00985A,2026-05-23,2454,聯發科技,47000,1.67
00985A,2026-05-23,6223,旺矽科技,30000,1.66
00985A,2026-05-23,4958,臻鼎科技控股,343000,1.63
00985A,2026-05-23,7769,鴻勁精密,22000,1.56
00985A,2026-05-23,2059,川湖科技,33000,1.54
00985A,2026-05-23,2344,華邦電子,1336000,1.53
00985A,2026-05-23,3017,奇鋐科技,65000,1.52
00985A,2026-05-23,2345,智邦科技,66000,1.5
00985A,2026-05-23,6781,AES Holding Co Ltd,127000,1.41
00985A,2026-05-23,6415,矽力杰,256000,1.32
00985A,2026-05-23,6805,富世達,77000,1.27
00985A,2026-05-23,6488,環球晶圓,190000,1.25
00985A,2026-05-23,3529,力旺電子,37000,1.23
00985A,2026-05-23,3653,健策精密工業,33000,1.11
00985A,2026-05-23,6442,光紅建聖,64000,1.1
00985A,2026-05-23,8996,高力熱處理工業,96000,1.03
00985A,2026-05-23,3665,貿聯控股（BizLink Holding In,41000,0.84
00985A,2026-05-23,2408,南亞科技,221000,0.63
00985A,2026-05-23,4749,新應材,57000,0.61
00985A,2026-05-23,3533,嘉澤端子工業,19000,0.45
00985A,2026-05-23,8210,勤誠興業,32000,0.4
00985A,2026-05-23,2317,鴻海精密工業,117000,0.27
00985A,2026-05-23,2474,可成科技,139000,0.24
00985A,2026-05-23,6239,力成科技,25000,0.06
00985A,2026-05-23,3037,欣興電子,6000,0.05
00985A,2026-05-23,2382,廣達電腦,14000,0.04
00985A,2026-05-23,1519,華城電機,5000,0.04
00985A,2026-05-23,3189,景碩科技,2000,0.01
00985A,2026-05-24,2330,台灣積體電路製造,1096000,22.7
00985A,2026-05-24,2881,富邦金融控股,4243000,3.71
00985A,2026-05-24,1216,統一企業,4418000,2.9
00985A,2026-05-24,2049,上銀科技,819000,2.83
00985A,2026-05-24,3105,穩懋半導體,561000,2.74
00985A,2026-05-24,3293,鈊象電子,363000,2.49
00985A,2026-05-24,1477,聚陽實業,1218000,2.45
00985A,2026-05-24,2891,中國信託金融控股,4612000,2.44
00985A,2026-05-24,2412,中華電信,1938000,2.44
00985A,2026-05-24,2308,台達電子工業,119000,2.29
00985A,2026-05-24,4904,遠傳電信,2561000,2.25
00985A,2026-05-24,2360,致茂電子,100000,2.08
00985A,2026-05-24,6669,緯穎科技服務,41000,2.08
00985A,2026-05-24,3711,日月光投資控股,398000,2.05
00985A,2026-05-24,2368,金像電子（股）公司,165000,2.02
00985A,2026-05-24,6789,采鈺科技,378000,1.93
00985A,2026-05-24,8046,南亞電路板,221000,1.9
00985A,2026-05-24,8299,群聯電子,80000,1.79
00985A,2026-05-24,3036,文曄科技,666000,1.77
00985A,2026-05-24,2395,研華,409000,1.76
00985A,2026-05-24,3661,世芯電子,39000,1.75
00985A,2026-05-24,2383,台光電子材料,37000,1.7
00985A,2026-05-24,2454,聯發科技,47000,1.67
00985A,2026-05-24,6223,旺矽科技,30000,1.66
00985A,2026-05-24,4958,臻鼎科技控股,343000,1.63
00985A,2026-05-24,7769,鴻勁精密,22000,1.56
00985A,2026-05-24,2059,川湖科技,33000,1.54
00985A,2026-05-24,2344,華邦電子,1336000,1.53
00985A,2026-05-24,3017,奇鋐科技,65000,1.52
00985A,2026-05-24,2345,智邦科技,66000,1.5
00985A,2026-05-24,6781,AES Holding Co Ltd,127000,1.41
00985A,2026-05-24,6415,矽力杰,256000,1.32
00985A,2026-05-24,6805,富世達,77000,1.27
00985A,2026-05-24,6488,環球晶圓,190000,1.25
00985A,2026-05-24,3529,力旺電子,37000,1.23
00985A,2026-05-24,3653,健策精密工業,33000,1.11
00985A,2026-05-24,6442,光紅建聖,64000,1.1
00985A,2026-05-24,8996,高力熱處理工業,96000,1.03
00985A,2026-05-24,3665,貿聯控股（BizLink Holding In,41000,0.84
00985A,2026-05-24,2408,南亞科技,221000,0.63
00985A,2026-05-24,4749,新應材,57000,0.61
00985A,2026-05-24,3533,嘉澤端子工業,19000,0.45
00985A,2026-05-24,8210,勤誠興業,32000,0.4
00985A,2026-05-24,2317,鴻海精密工業,117000,0.27
00985A,2026-05-24,2474,可成科技,139000,0.24
00985A,2026-05-24,6239,力成科技,25000,0.06
00985A,2026-05-24,3037,欣興電子,6000,0.05
00985A,2026-05-24,2382,廣達電腦,14000,0.04
00985A,2026-05-24,1519,華城電機,5000,0.04
00985A,2026-05-24,3189,景碩科技,2000,0.01
00985A,2026-05-25,2330,台灣積體電路製造,1096000,22.65
00985A,2026-05-25,2881,富邦金融控股,4243000,3.71
00985A,2026-05-25,2049,上銀科技,819000,2.89
00985A,2026-05-25,1216,統一企業,4418000,2.81
00985A,2026-05-25,3105,穩懋半導體,561000,2.73
00985A,2026-05-25,2308,台達電子工業,119000,2.44
00985A,2026-05-25,3293,鈊象電子,363000,2.41
00985A,2026-05-25,2412,中華電信,1938000,2.37
00985A,2026-05-25,2891,中國信託金融控股,4612000,2.36
00985A,2026-05-25,1477,聚陽實業,1218000,2.35
00985A,2026-05-25,2360,致茂電子,100000,2.2
00985A,2026-05-25,3711,日月光投資控股,398000,2.2
00985A,2026-05-25,4904,遠傳電信,2561000,2.16
00985A,2026-05-25,2368,金像電子（股）公司,165000,2.1
00985A,2026-05-25,6669,緯穎科技服務,41000,2.06
00985A,2026-05-25,6789,采鈺科技,378000,1.92
00985A,2026-05-25,2383,台光電子材料,37000,1.82
00985A,2026-05-25,2395,研華,409000,1.82
00985A,2026-05-25,3036,文曄科技,666000,1.8
00985A,2026-05-25,2454,聯發科技,47000,1.79
00985A,2026-05-25,8299,群聯電子,80000,1.78
00985A,2026-05-25,8046,南亞電路板,221000,1.75
00985A,2026-05-25,3661,世芯電子,39000,1.71
00985A,2026-05-25,6223,旺矽科技,30000,1.66
00985A,2026-05-25,4958,臻鼎科技控股,343000,1.62
00985A,2026-05-25,2344,華邦電子,1336000,1.54
00985A,2026-05-25,2345,智邦科技,66000,1.5
00985A,2026-05-25,3017,奇鋐科技,65000,1.5
00985A,2026-05-25,7769,鴻勁精密,22000,1.5
00985A,2026-05-25,2059,川湖科技,33000,1.47
00985A,2026-05-25,6781,AES Holding Co Ltd,127000,1.43
00985A,2026-05-25,6415,矽力杰,256000,1.42
00985A,2026-05-25,6488,環球晶圓,190000,1.34
00985A,2026-05-25,3529,力旺電子,37000,1.23
00985A,2026-05-25,6805,富世達,77000,1.2
00985A,2026-05-25,6442,光紅建聖,64000,1.18
00985A,2026-05-25,3653,健策精密工業,33000,1.11
00985A,2026-05-25,8996,高力熱處理工業,96000,0.97
00985A,2026-05-25,3665,貿聯控股（BizLink Holding In,41000,0.87
00985A,2026-05-25,4749,新應材,57000,0.59
00985A,2026-05-25,2408,南亞科技,221000,0.59
00985A,2026-05-25,3533,嘉澤端子工業,19000,0.44
00985A,2026-05-25,8210,勤誠興業,32000,0.41
00985A,2026-05-25,2317,鴻海精密工業,117000,0.27
00985A,2026-05-25,2474,可成科技,139000,0.23
00985A,2026-05-25,6239,力成科技,25000,0.07
00985A,2026-05-25,3037,欣興電子,6000,0.05
00985A,2026-05-25,2382,廣達電腦,14000,0.04
00985A,2026-05-25,1519,華城電機,5000,0.04
00985A,2026-05-25,3189,景碩科技,2000,0.01
00985A,2026-05-27,2330,台灣積體電路製造,1096000,22.25
00985A,2026-05-27,2881,富邦金融控股,4243000,4.12
00985A,2026-05-27,2049,上銀科技,819000,2.96
00985A,2026-05-27,3105,穩懋半導體,561000,2.77
00985A,2026-05-27,1216,統一企業,4418000,2.74
00985A,2026-05-27,2308,台達電子工業,119000,2.65
00985A,2026-05-27,3293,鈊象電子,363000,2.42
00985A,2026-05-27,2891,中國信託金融控股,4612000,2.41
00985A,2026-05-27,2412,中華電信,1938000,2.34
00985A,2026-05-27,2360,致茂電子,100000,2.32
00985A,2026-05-27,1477,聚陽實業,1218000,2.32
00985A,2026-05-27,3711,日月光投資控股,398000,2.26
00985A,2026-05-27,4904,遠傳電信,2561000,2.1
00985A,2026-05-27,2368,金像電子（股）公司,165000,2.0
00985A,2026-05-27,2454,聯發科技,47000,1.92
00985A,2026-05-27,2395,研華,409000,1.84
00985A,2026-05-27,6669,緯穎科技服務,41000,1.84
00985A,2026-05-27,2344,華邦電子,1336000,1.83
00985A,2026-05-27,6789,采鈺科技,378000,1.81
00985A,2026-05-27,8046,南亞電路板,221000,1.77
00985A,2026-05-27,8299,群聯電子,80000,1.75
00985A,2026-05-27,3036,文曄科技,666000,1.74
00985A,2026-05-27,2383,台光電子材料,37000,1.73
00985A,2026-05-27,6223,旺矽科技,30000,1.69
00985A,2026-05-27,4958,臻鼎科技控股,343000,1.61
00985A,2026-05-27,6488,環球晶圓,190000,1.56
00985A,2026-05-27,3661,世芯電子,39000,1.55
00985A,2026-05-27,3017,奇鋐科技,65000,1.55
00985A,2026-05-27,2345,智邦科技,66000,1.53
00985A,2026-05-27,7769,鴻勁精密,22000,1.51
00985A,2026-05-27,6415,矽力杰,256000,1.5
00985A,2026-05-27,2059,川湖科技,33000,1.43
00985A,2026-05-27,6781,AES Holding Co Ltd,127000,1.35
00985A,2026-05-27,6805,富世達,77000,1.18
00985A,2026-05-27,6442,光紅建聖,64000,1.15
00985A,2026-05-27,3529,力旺電子,37000,1.08
00985A,2026-05-27,3653,健策精密工業,33000,1.07
00985A,2026-05-27,8996,高力熱處理工業,96000,1.03
00985A,2026-05-27,3665,貿聯控股（BizLink Holding In,41000,0.77
00985A,2026-05-27,2408,南亞科技,221000,0.61
00985A,2026-05-27,4749,新應材,57000,0.56
00985A,2026-05-27,3533,嘉澤端子工業,19000,0.44
00985A,2026-05-27,8210,勤誠興業,32000,0.39
00985A,2026-05-27,2317,鴻海精密工業,117000,0.27
00985A,2026-05-27,2474,可成科技,139000,0.26
00985A,2026-05-27,6239,力成科技,25000,0.08
00985A,2026-05-27,3037,欣興電子,6000,0.06
00985A,2026-05-27,2382,廣達電腦,14000,0.04
00985A,2026-05-27,1519,華城電機,5000,0.04
00985A,2026-05-27,3189,景碩科技,2000,0.01
00985A,2026-05-28,2330,台灣積體電路製造,1096000,22.72
00985A,2026-05-28,2881,富邦金融控股,4243000,4.22
00985A,2026-05-28,2049,上銀科技,819000,2.87
00985A,2026-05-28,1216,統一企業,4418000,2.83
00985A,2026-05-28,3105,穩懋半導體,561000,2.68
00985A,2026-05-28,2308,台達電子工業,119000,2.57
00985A,2026-05-28,2891,中國信託金融控股,4612000,2.47
00985A,2026-05-28,3293,鈊象電子,363000,2.46
00985A,2026-05-28,2412,中華電信,1938000,2.39
00985A,2026-05-28,1477,聚陽實業,1218000,2.39
00985A,2026-05-28,2360,致茂電子,100000,2.32
00985A,2026-05-28,3711,日月光投資控股,398000,2.25
00985A,2026-05-28,4904,遠傳電信,2561000,2.16
00985A,2026-05-28,2368,金像電子（股）公司,165000,1.94
00985A,2026-05-28,2454,聯發科技,47000,1.87
00985A,2026-05-28,6669,緯穎科技服務,41000,1.83
00985A,2026-05-28,2395,研華,409000,1.81
00985A,2026-05-28,6789,采鈺科技,378000,1.79
00985A,2026-05-28,8299,群聯電子,80000,1.77
00985A,2026-05-28,2344,華邦電子,1336000,1.74
00985A,2026-05-28,3036,文曄科技,666000,1.74
00985A,2026-05-28,8046,南亞電路板,221000,1.7
00985A,2026-05-28,2383,台光電子材料,37000,1.69
00985A,2026-05-28,6223,旺矽科技,30000,1.6
00985A,2026-05-28,6488,環球晶圓,190000,1.59
00985A,2026-05-28,7769,鴻勁精密,22000,1.53
00985A,2026-05-28,4958,臻鼎科技控股,343000,1.51
00985A,2026-05-28,3661,世芯電子,39000,1.51
00985A,2026-05-28,3017,奇鋐科技,65000,1.51
00985A,2026-05-28,2345,智邦科技,66000,1.45
00985A,2026-05-28,6415,矽力杰,256000,1.43
00985A,2026-05-28,2059,川湖科技,33000,1.4
00985A,2026-05-28,6781,AES Holding Co Ltd,127000,1.33
00985A,2026-05-28,6805,富世達,77000,1.23
00985A,2026-05-28,3529,力旺電子,37000,1.16
00985A,2026-05-28,6442,光紅建聖,64000,1.1
00985A,2026-05-28,3653,健策精密工業,33000,1.04
00985A,2026-05-28,8996,高力熱處理工業,96000,0.95
00985A,2026-05-28,3665,貿聯控股（BizLink Holding In,41000,0.78
00985A,2026-05-28,2408,南亞科技,221000,0.65
00985A,2026-05-28,4749,新應材,57000,0.56
00985A,2026-05-28,3533,嘉澤端子工業,19000,0.43
00985A,2026-05-28,8210,勤誠興業,32000,0.38
00985A,2026-05-28,2317,鴻海精密工業,117000,0.28
00985A,2026-05-28,2474,可成科技,139000,0.24
00985A,2026-05-28,6239,力成科技,25000,0.08
00985A,2026-05-28,3037,欣興電子,6000,0.06
00985A,2026-05-28,2382,廣達電腦,14000,0.04
00985A,2026-05-28,1519,華城電機,5000,0.04
00985A,2026-05-28,3189,景碩科技,2000,0.01
00985A,2026-05-29,2330,台灣積體電路製造,1096000,22.72
00985A,2026-05-29,2881,富邦金融控股,4243000,4.22
00985A,2026-05-29,2049,上銀科技,819000,2.87
00985A,2026-05-29,1216,統一企業,4418000,2.83
00985A,2026-05-29,3105,穩懋半導體,561000,2.68
00985A,2026-05-29,2308,台達電子工業,119000,2.57
00985A,2026-05-29,2891,中國信託金融控股,4612000,2.47
00985A,2026-05-29,3293,鈊象電子,363000,2.46
00985A,2026-05-29,2412,中華電信,1938000,2.39
00985A,2026-05-29,1477,聚陽實業,1218000,2.39
00985A,2026-05-29,2360,致茂電子,100000,2.32
00985A,2026-05-29,3711,日月光投資控股,398000,2.25
00985A,2026-05-29,4904,遠傳電信,2561000,2.16
00985A,2026-05-29,2368,金像電子（股）公司,165000,1.94
00985A,2026-05-29,2454,聯發科技,47000,1.87
00985A,2026-05-29,6669,緯穎科技服務,41000,1.83
00985A,2026-05-29,2395,研華,409000,1.81
00985A,2026-05-29,6789,采鈺科技,378000,1.79
00985A,2026-05-29,8299,群聯電子,80000,1.77
00985A,2026-05-29,2344,華邦電子,1336000,1.74
00985A,2026-05-29,3036,文曄科技,666000,1.74
00985A,2026-05-29,8046,南亞電路板,221000,1.7
00985A,2026-05-29,2383,台光電子材料,37000,1.69
00985A,2026-05-29,6223,旺矽科技,30000,1.6
00985A,2026-05-29,6488,環球晶圓,190000,1.59
00985A,2026-05-29,7769,鴻勁精密,22000,1.53
00985A,2026-05-29,4958,臻鼎科技控股,343000,1.51
00985A,2026-05-29,3661,世芯電子,39000,1.51
00985A,2026-05-29,3017,奇鋐科技,65000,1.51
00985A,2026-05-29,2345,智邦科技,66000,1.45
00985A,2026-05-29,6415,矽力杰,256000,1.43
00985A,2026-05-29,2059,川湖科技,33000,1.4
00985A,2026-05-29,6781,AES Holding Co Ltd,127000,1.33
00985A,2026-05-29,6805,富世達,77000,1.23
00985A,2026-05-29,3529,力旺電子,37000,1.16
00985A,2026-05-29,6442,光紅建聖,64000,1.1
00985A,2026-05-29,3653,健策精密工業,33000,1.04
00985A,2026-05-29,8996,高力熱處理工業,96000,0.95
00985A,2026-05-29,3665,貿聯控股（BizLink Holding In,41000,0.78
00985A,2026-05-29,2408,南亞科技,221000,0.65
00985A,2026-05-29,4749,新應材,57000,0.56
00985A,2026-05-29,3533,嘉澤端子工業,19000,0.43
00985A,2026-05-29,8210,勤誠興業,32000,0.38
00985A,2026-05-29,2317,鴻海精密工業,117000,0.28
00985A,2026-05-29,2474,可成科技,139000,0.24
00985A,2026-05-29,6239,力成科技,25000,0.08
00985A,2026-05-29,3037,欣興電子,6000,0.06
00985A,2026-05-29,2382,廣達電腦,14000,0.04
00985A,2026-05-29,1519,華城電機,5000,0.04
00985A,2026-05-29,3189,景碩科技,2000,0.01
00985A,2026-05-30,2330,台灣積體電路製造,1096000,22.89
00985A,2026-05-30,2881,富邦金融控股,4243000,4.14
00985A,2026-05-30,2049,上銀科技,819000,2.83
00985A,2026-05-30,1216,統一企業,4418000,2.81
00985A,2026-05-30,3105,穩懋半導體,561000,2.62
00985A,2026-05-30,2308,台達電子工業,119000,2.58
00985A,2026-05-30,2891,中國信託金融控股,4612000,2.47
00985A,2026-05-30,3293,鈊象電子,363000,2.43
00985A,2026-05-30,2412,中華電信,1938000,2.35
00985A,2026-05-30,1477,聚陽實業,1218000,2.34
00985A,2026-05-30,2360,致茂電子,100000,2.23
00985A,2026-05-30,3711,日月光投資控股,398000,2.16
00985A,2026-05-30,4904,遠傳電信,2561000,2.15
00985A,2026-05-30,6669,緯穎科技服務,41000,1.98
00985A,2026-05-30,2368,金像電子（股）公司,165000,1.93
00985A,2026-05-30,2344,華邦電子,1336000,1.87
00985A,2026-05-30,8299,群聯電子,80000,1.83
00985A,2026-05-30,2395,研華,409000,1.8
00985A,2026-05-30,2454,聯發科技,47000,1.8
00985A,2026-05-30,6789,采鈺科技,378000,1.76
00985A,2026-05-30,6488,環球晶圓,190000,1.71
00985A,2026-05-30,3036,文曄科技,666000,1.7
00985A,2026-05-30,2383,台光電子材料,37000,1.68
00985A,2026-05-30,8046,南亞電路板,221000,1.66
00985A,2026-05-30,7769,鴻勁精密,22000,1.61
00985A,2026-05-30,6223,旺矽科技,30000,1.59
00985A,2026-05-30,4958,臻鼎科技控股,343000,1.57
00985A,2026-05-30,3017,奇鋐科技,65000,1.54
00985A,2026-05-30,3661,世芯電子,39000,1.53
00985A,2026-05-30,2059,川湖科技,33000,1.48
00985A,2026-05-30,2345,智邦科技,66000,1.42
00985A,2026-05-30,6415,矽力杰,256000,1.36
00985A,2026-05-30,6805,富世達,77000,1.32
00985A,2026-05-30,6781,AES Holding Co Ltd,127000,1.31
00985A,2026-05-30,3529,力旺電子,37000,1.12
00985A,2026-05-30,6442,光紅建聖,64000,1.05
00985A,2026-05-30,3653,健策精密工業,33000,1.04
00985A,2026-05-30,8996,高力熱處理工業,96000,0.93
00985A,2026-05-30,3665,貿聯控股（BizLink Holding In,41000,0.76
00985A,2026-05-30,2408,南亞科技,221000,0.68
00985A,2026-05-30,4749,新應材,57000,0.54
00985A,2026-05-30,3533,嘉澤端子工業,19000,0.45
00985A,2026-05-30,8210,勤誠興業,32000,0.39
