etf,date,code,name,shares,weight
00403A,2026-05-25,3105,穩懋,957000.0,0.27
00403A,2026-05-25,2049,上銀,1010000.0,0.21
00403A,2026-05-25,2481,強茂,2510000.0,0.17
00403A,2026-05-25,6196,帆宣,410000.0,0.1
00403A,2026-05-25,2455,全新,450000.0,0.1
00403A,2026-05-25,1560,中砂,78000.0,0.03
00403A,2026-05-25,3211,順達,1000.0,0.0
00403A,2026-05-25,2882,國泰金,1000.0,0.0
00403A,2026-05-27,2330,台積電,14000000.0,16.42
00403A,2026-05-27,2303,聯電,79700000.0,5.83
00403A,2026-05-27,3037,欣興,8960000.0,4.93
00403A,2026-05-27,3017,奇鋐,3250000.0,4.47
00403A,2026-05-27,3711,日月光投控,12101000.0,3.96
00403A,2026-05-27,2383,台光電,1350000.0,3.65
00403A,2026-05-27,2368,金像電,4700000.0,3.3
00403A,2026-05-27,2327,國巨*,8760000.0,3.13
00403A,2026-05-27,2345,智邦,1950000.0,2.61
00403A,2026-05-27,2308,台達電,2010000.0,2.58
00403A,2026-05-27,2344,華邦電,30560000.0,2.42
00403A,2026-05-27,6223,旺矽,655000.0,2.13
00403A,2026-05-27,2454,聯發科,840000.0,1.99
00403A,2026-05-27,6669,緯穎,760000.0,1.97
00403A,2026-05-27,8046,南電,3550000.0,1.64
00403A,2026-05-27,3533,嘉澤,1160000.0,1.55
00403A,2026-05-27,4958,臻鼎-KY,5492000.0,1.49
00403A,2026-05-27,8299,群聯,1163000.0,1.47
00403A,2026-05-27,5274,信驊,155000.0,1.44
00403A,2026-05-27,3665,貿聯-KY,1285000.0,1.39
00403A,2026-05-27,3653,健策,670000.0,1.25
00403A,2026-05-27,2337,旺宏,15350000.0,1.22
00403A,2026-05-27,2360,致茂,840000.0,1.12
00403A,2026-05-27,3443,創意,400000.0,1.04
00403A,2026-05-27,3081,聯亞,680000.0,1.0
00403A,2026-05-27,6442,光聖,830000.0,0.86
00403A,2026-05-27,5347,世界,9911000.0,0.84
00403A,2026-05-27,6515,穎崴,165000.0,0.82
00403A,2026-05-27,8996,高力,1169000.0,0.72
00403A,2026-05-27,6147,頎邦,5000000.0,0.68
00403A,2026-05-27,6274,台燿,801000.0,0.67
00403A,2026-05-27,3529,力旺,390000.0,0.66
00403A,2026-05-27,7769,鴻勁,166000.0,0.66
00403A,2026-05-27,3044,健鼎,2300000.0,0.61
00403A,2026-05-27,8358,金居,1700000.0,0.49
00403A,2026-05-27,3189,景碩,1380000.0,0.49
00403A,2026-05-27,8210,勤誠,680000.0,0.48
00403A,2026-05-27,6488,環球晶,1000000.0,0.47
00403A,2026-05-27,6805,富世達,500000.0,0.44
00403A,2026-05-27,2313,華通,3000000.0,0.43
00403A,2026-05-27,3583,辛耘,900000.0,0.4
00403A,2026-05-27,4979,華星光,1200000.0,0.38
00403A,2026-05-27,4966,譜瑞-KY,784000.0,0.35
00403A,2026-05-27,3105,穩懋,957000.0,0.27
00403A,2026-05-27,3036,文曄,1500000.0,0.23
00403A,2026-05-27,6196,帆宣,870000.0,0.22
00403A,2026-05-27,2049,上銀,1010000.0,0.21
00403A,2026-05-27,2481,強茂,2510000.0,0.19
00403A,2026-05-27,2455,全新,450000.0,0.1
00403A,2026-05-27,1560,中砂,78000.0,0.03
00403A,2026-05-28,2330,台積電,14200000.0,17.06
00403A,2026-05-28,2303,聯電,79700000.0,5.92
00403A,2026-05-28,3037,欣興,8960000.0,4.81
00403A,2026-05-28,3017,奇鋐,3250000.0,4.39
00403A,2026-05-28,3711,日月光投控,12101000.0,3.97
00403A,2026-05-28,2383,台光電,1350000.0,3.57
00403A,2026-05-28,2327,國巨*,8760000.0,3.4
00403A,2026-05-28,2368,金像電,4700000.0,3.21
00403A,2026-05-28,2308,台達電,2010000.0,2.51
00403A,2026-05-28,2345,智邦,1950000.0,2.49
00403A,2026-05-28,2344,華邦電,31560000.0,2.38
00403A,2026-05-28,2454,聯發科,1000000.0,2.31
00403A,2026-05-28,6223,旺矽,655000.0,2.03
00403A,2026-05-28,6669,緯穎,760000.0,1.97
00403A,2026-05-28,8046,南電,3550000.0,1.58
00403A,2026-05-28,3533,嘉澤,1160000.0,1.51
00403A,2026-05-28,8299,群聯,1163000.0,1.49
00403A,2026-05-28,5274,信驊,155000.0,1.45
00403A,2026-05-28,3665,貿聯-KY,1285000.0,1.42
00403A,2026-05-28,3653,健策,770000.0,1.41
00403A,2026-05-28,4958,臻鼎-KY,5492000.0,1.4
00403A,2026-05-28,2337,旺宏,15350000.0,1.29
00403A,2026-05-28,2360,致茂,840000.0,1.13
00403A,2026-05-28,3443,創意,400000.0,0.96
00403A,2026-05-28,3081,聯亞,680000.0,0.94
00403A,2026-05-28,7769,鴻勁,219000.0,0.88
00403A,2026-05-28,5347,世界,9911000.0,0.84
00403A,2026-05-28,6442,光聖,830000.0,0.82
00403A,2026-05-28,6515,穎崴,165000.0,0.79
00403A,2026-05-28,6274,台燿,911000.0,0.73
00403A,2026-05-28,6147,頎邦,5000000.0,0.73
00403A,2026-05-28,3529,力旺,390000.0,0.71
00403A,2026-05-28,8996,高力,1169000.0,0.67
00403A,2026-05-28,6488,環球晶,1310000.0,0.64
00403A,2026-05-28,3044,健鼎,2300000.0,0.59
00403A,2026-05-28,8358,金居,1700000.0,0.49
00403A,2026-05-28,3189,景碩,1380000.0,0.49
00403A,2026-05-28,8210,勤誠,680000.0,0.47
00403A,2026-05-28,6805,富世達,500000.0,0.46
00403A,2026-05-28,3583,辛耘,900000.0,0.41
00403A,2026-05-28,4979,華星光,1200000.0,0.38
00403A,2026-05-28,4966,譜瑞-KY,784000.0,0.35
00403A,2026-05-28,3105,穩懋,957000.0,0.26
00403A,2026-05-28,6196,帆宣,870000.0,0.23
00403A,2026-05-28,3036,文曄,1500000.0,0.23
00403A,2026-05-28,2049,上銀,1010000.0,0.21
00403A,2026-05-28,2481,強茂,2510000.0,0.19
00403A,2026-05-28,2455,全新,450000.0,0.09
00403A,2026-05-28,1560,中砂,78000.0,0.03
00403A,2026-05-28,2313,華通,1000.0,0.0
00403A,2026-05-29,2330,台積電,14200000.0,17.19
00403A,2026-05-29,2303,聯電,79700000.0,5.92
00403A,2026-05-29,3037,欣興,8960000.0,4.86
00403A,2026-05-29,3017,奇鋐,3250000.0,4.45
00403A,2026-05-29,3711,日月光投控,12101000.0,3.8
00403A,2026-05-29,2383,台光電,1350000.0,3.55
00403A,2026-05-29,2327,國巨*,8760000.0,3.32
00403A,2026-05-29,2368,金像電,4700000.0,3.19
00403A,2026-05-29,2308,台達電,2250000.0,2.83
00403A,2026-05-29,2344,華邦電,33000000.0,2.68
00403A,2026-05-29,2345,智邦,1950000.0,2.44
00403A,2026-05-29,2454,聯發科,1000000.0,2.22
00403A,2026-05-29,6669,緯穎,790000.0,2.21
00403A,2026-05-29,6223,旺矽,655000.0,2.01
00403A,2026-05-29,3533,嘉澤,1160000.0,1.58
00403A,2026-05-29,8046,南電,3550000.0,1.55
00403A,2026-05-29,8299,群聯,1163000.0,1.54
00403A,2026-05-29,4958,臻鼎-KY,5492000.0,1.45
00403A,2026-05-29,3653,健策,770000.0,1.4
00403A,2026-05-29,3665,貿聯-KY,1285000.0,1.38
00403A,2026-05-29,2337,旺宏,15350000.0,1.31
00403A,2026-05-29,7769,鴻勁,279000.0,1.18
00403A,2026-05-29,2360,致茂,840000.0,1.09
00403A,2026-05-29,3443,創意,400000.0,0.96
00403A,2026-05-29,3081,聯亞,680000.0,0.91
00403A,2026-05-29,6274,台燿,1020000.0,0.89
00403A,2026-05-29,5274,信驊,90000.0,0.88
00403A,2026-05-29,5347,世界,9911000.0,0.86
00403A,2026-05-29,6442,光聖,830000.0,0.79
00403A,2026-05-29,6147,頎邦,5000000.0,0.79
00403A,2026-05-29,6488,環球晶,1497000.0,0.78
00403A,2026-05-29,6515,穎崴,165000.0,0.74
00403A,2026-05-29,3529,力旺,390000.0,0.68
00403A,2026-05-29,8996,高力,1169000.0,0.66
00403A,2026-05-29,3044,健鼎,2300000.0,0.62
00403A,2026-05-29,6805,富世達,570000.0,0.57
00403A,2026-05-29,8358,金居,1710000.0,0.53
00403A,2026-05-29,3189,景碩,1380000.0,0.52
00403A,2026-05-29,8210,勤誠,680000.0,0.48
00403A,2026-05-29,3583,辛耘,900000.0,0.4
00403A,2026-05-29,4979,華星光,1200000.0,0.38
00403A,2026-05-29,4966,譜瑞-KY,784000.0,0.34
00403A,2026-05-29,3105,穩懋,957000.0,0.26
00403A,2026-05-29,6196,帆宣,870000.0,0.23
00403A,2026-05-29,3036,文曄,1500000.0,0.22
00403A,2026-05-29,2481,強茂,2510000.0,0.21
00403A,2026-05-29,2049,上銀,1010000.0,0.2
00403A,2026-05-29,2455,全新,450000.0,0.1
00403A,2026-05-29,1560,中砂,78000.0,0.03
00403A,2026-05-29,2313,華通,1000.0,0.0
00403A,2026-06-01,2330,台積電,14200000.0,17.28
00403A,2026-06-01,2303,聯電,79700000.0,6.01
00403A,2026-06-01,3037,欣興,8960000.0,4.86
00403A,2026-06-01,3017,奇鋐,3250000.0,4.68
00403A,2026-06-01,3711,日月光投控,12101000.0,3.76
00403A,2026-06-01,2327,國巨*,8760000.0,3.58
00403A,2026-06-01,2383,台光電,1350000.0,3.54
00403A,2026-06-01,2368,金像電,4700000.0,3.22
00403A,2026-06-01,2344,華邦電,34000000.0,2.95
00403A,2026-06-01,2308,台達電,2250000.0,2.81
00403A,2026-06-01,2345,智邦,1950000.0,2.53
00403A,2026-06-01,2454,聯發科,1050000.0,2.47
00403A,2026-06-01,6669,緯穎,790000.0,2.25
00403A,2026-06-01,6223,旺矽,655000.0,1.92
00403A,2026-06-01,8299,群聯,1163000.0,1.66
00403A,2026-06-01,8046,南電,3550000.0,1.66
00403A,2026-06-01,3533,嘉澤,1160000.0,1.6
00403A,2026-06-01,4958,臻鼎-KY,5492000.0,1.56
00403A,2026-06-01,3653,健策,770000.0,1.53
00403A,2026-06-01,3665,貿聯-KY,1285000.0,1.41
00403A,2026-06-01,2337,旺宏,15350000.0,1.33
00403A,2026-06-01,2360,致茂,840000.0,1.12
00403A,2026-06-01,7769,鴻勁,279000.0,1.08
00403A,2026-06-01,3443,創意,430000.0,1.03
00403A,2026-06-01,3081,聯亞,680000.0,0.94
00403A,2026-06-01,5347,世界,9911000.0,0.92
00403A,2026-06-01,6274,台燿,1020000.0,0.9
00403A,2026-06-01,6442,光聖,830000.0,0.81
00403A,2026-06-01,6147,頎邦,5000000.0,0.74
00403A,2026-06-01,6515,穎崴,165000.0,0.74
00403A,2026-06-01,6488,環球晶,1497000.0,0.73
00403A,2026-06-01,3529,力旺,390000.0,0.66
00403A,2026-06-01,8996,高力,1169000.0,0.63
00403A,2026-06-01,6805,富世達,570000.0,0.62
00403A,2026-06-01,3044,健鼎,2300000.0,0.62
00403A,2026-06-01,8358,金居,1710000.0,0.59
00403A,2026-06-01,3189,景碩,1380000.0,0.55
00403A,2026-06-01,8210,勤誠,680000.0,0.49
00403A,2026-06-01,5274,信驊,50000.0,0.48
00403A,2026-06-01,4979,華星光,1200000.0,0.4
00403A,2026-06-01,4966,譜瑞-KY,900000.0,0.4
00403A,2026-06-01,3583,辛耘,900000.0,0.4
00403A,2026-06-01,3105,穩懋,957000.0,0.26
00403A,2026-06-01,6196,帆宣,870000.0,0.23
00403A,2026-06-01,2049,上銀,1010000.0,0.2
00403A,2026-06-01,2481,強茂,2510000.0,0.2
00403A,2026-06-01,2455,全新,450000.0,0.1
00403A,2026-06-01,1560,中砂,78000.0,0.03
00403A,2026-06-01,3036,文曄,1000.0,0.0
00403A,2026-06-01,2313,華通,1000.0,0.0
00403A,2026-06-02,2330,台積電,14200000.0,17.66
00403A,2026-06-02,2303,聯電,79700000.0,5.89
00403A,2026-06-02,3017,奇鋐,3250000.0,4.58
00403A,2026-06-02,3037,欣興,8960000.0,4.56
00403A,2026-06-02,2327,國巨*,8760000.0,3.87
00403A,2026-06-02,3711,日月光投控,12101000.0,3.73
00403A,2026-06-02,2383,台光電,1350000.0,3.43
00403A,2026-06-02,2344,華邦電,34800000.0,3.35
00403A,2026-06-02,2368,金像電,4700000.0,3.13
00403A,2026-06-02,2308,台達電,2250000.0,2.77
00403A,2026-06-02,2454,聯發科,1050000.0,2.48
00403A,2026-06-02,2345,智邦,1950000.0,2.47
00403A,2026-06-02,6669,緯穎,790000.0,2.26
00403A,2026-06-02,6223,旺矽,655000.0,1.89
00403A,2026-06-02,3653,健策,830000.0,1.73
00403A,2026-06-02,8299,群聯,1163000.0,1.71
00403A,2026-06-02,8046,南電,3550000.0,1.6
00403A,2026-06-02,3533,嘉澤,1160000.0,1.58
00403A,2026-06-02,2337,旺宏,16350000.0,1.5
00403A,2026-06-02,4958,臻鼎-KY,5492000.0,1.49
00403A,2026-06-02,3665,貿聯-KY,1150000.0,1.32
00403A,2026-06-02,2360,致茂,840000.0,1.06
00403A,2026-06-02,7769,鴻勁,279000.0,1.05
00403A,2026-06-02,3443,創意,430000.0,1.02
00403A,2026-06-02,3081,聯亞,680000.0,0.91
00403A,2026-06-02,5347,世界,9911000.0,0.89
00403A,2026-06-02,6274,台燿,1020000.0,0.85
00403A,2026-06-02,6442,光聖,830000.0,0.82
00403A,2026-06-02,6488,環球晶,1497000.0,0.74
00403A,2026-06-02,6147,頎邦,5000000.0,0.73
00403A,2026-06-02,3529,力旺,390000.0,0.72
00403A,2026-06-02,6515,穎崴,165000.0,0.7
00403A,2026-06-02,6805,富世達,570000.0,0.65
00403A,2026-06-02,8996,高力,1169000.0,0.64
00403A,2026-06-02,3044,健鼎,2300000.0,0.61
00403A,2026-06-02,8358,金居,1710000.0,0.56
00403A,2026-06-02,3189,景碩,1380000.0,0.54
00403A,2026-06-02,8210,勤誠,680000.0,0.49
00403A,2026-06-02,5274,信驊,50000.0,0.47
00403A,2026-06-02,3583,辛耘,900000.0,0.4
00403A,2026-06-02,4979,華星光,1200000.0,0.39
00403A,2026-06-02,4966,譜瑞-KY,900000.0,0.39
00403A,2026-06-02,3105,穩懋,957000.0,0.26
00403A,2026-06-02,6196,帆宣,870000.0,0.23
00403A,2026-06-02,2049,上銀,1010000.0,0.19
00403A,2026-06-02,2317,鴻海,1200000.0,0.19
00403A,2026-06-02,2455,全新,450000.0,0.09
00403A,2026-06-02,2481,強茂,1100000.0,0.08
00403A,2026-06-02,1560,中砂,78000.0,0.03
00403A,2026-06-02,3036,文曄,1000.0,0.0
00403A,2026-06-03,2330,台積電,14200000.0,17.98
00403A,2026-06-03,2303,聯電,79700000.0,5.43
00403A,2026-06-03,3017,奇鋐,3250000.0,4.84
00403A,2026-06-03,3037,欣興,8960000.0,4.68
00403A,2026-06-03,3711,日月光投控,12101000.0,3.9
00403A,2026-06-03,2327,國巨*,8760000.0,3.75
00403A,2026-06-03,2368,金像電,4700000.0,3.4
00403A,2026-06-03,2383,台光電,1350000.0,3.4
00403A,2026-06-03,2344,華邦電,36000000.0,3.34
00403A,2026-06-03,2308,台達電,2250000.0,2.88
00403A,2026-06-03,2345,智邦,2060000.0,2.78
00403A,2026-06-03,2454,聯發科,1050000.0,2.49
00403A,2026-06-03,6669,緯穎,790000.0,2.31
00403A,2026-06-03,6223,旺矽,710000.0,2.19
00403A,2026-06-03,3653,健策,830000.0,1.69
00403A,2026-06-03,8046,南電,3550000.0,1.68
00403A,2026-06-03,3533,嘉澤,1240000.0,1.66
00403A,2026-06-03,4958,臻鼎-KY,5492000.0,1.46
00403A,2026-06-03,3665,貿聯-KY,1150000.0,1.38
00403A,2026-06-03,2337,旺宏,16350000.0,1.38
00403A,2026-06-03,8299,群聯,930000.0,1.3
00403A,2026-06-03,2360,致茂,840000.0,1.12
00403A,2026-06-03,7769,鴻勁,279000.0,1.1
00403A,2026-06-03,6274,台燿,1200000.0,1.06
00403A,2026-06-03,3443,創意,430000.0,1.03
00403A,2026-06-03,3081,聯亞,680000.0,1.0
00403A,2026-06-03,6442,光聖,830000.0,0.89
00403A,2026-06-03,5347,世界,9911000.0,0.87
00403A,2026-06-03,6488,環球晶,1497000.0,0.74
00403A,2026-06-03,3529,力旺,390000.0,0.73
00403A,2026-06-03,6147,頎邦,5000000.0,0.72
00403A,2026-06-03,6515,穎崴,165000.0,0.71
00403A,2026-06-03,8996,高力,1169000.0,0.67
00403A,2026-06-03,6805,富世達,570000.0,0.62
00403A,2026-06-03,8358,金居,1710000.0,0.55
00403A,2026-06-03,3189,景碩,1380000.0,0.53
00403A,2026-06-03,8210,勤誠,680000.0,0.52
00403A,2026-06-03,2317,鴻海,3200000.0,0.52
00403A,2026-06-03,3044,健鼎,1800000.0,0.48
00403A,2026-06-03,5274,信驊,45000.0,0.42
00403A,2026-06-03,4979,華星光,1200000.0,0.4
00403A,2026-06-03,3583,辛耘,900000.0,0.4
00403A,2026-06-03,4966,譜瑞-KY,900000.0,0.38
00403A,2026-06-03,3105,穩懋,957000.0,0.26
00403A,2026-06-03,6196,帆宣,870000.0,0.23
00403A,2026-06-03,2049,上銀,1010000.0,0.19
